ID,classe_real,score_EfficientNet-B0_cqcc,peso_EfficientNet-B0_cqcc,score_EfficientNet-B0_logmel,peso_EfficientNet-B0_logmel,score_EfficientNet-B0_stft,peso_EfficientNet-B0_stft,score_ResNet-18v2_cqt,peso_ResNet-18v2_cqt,score_final,decisao_final
PA_E_0102396,spoof,8.893220901489258,0.17,13.842082977294922,0.461,19.840532302856445,0.191,1.0,0.178,11.860589475631716,spoof
PA_E_0102397,bonafide,-5.043308734893799,0.17,-4.640885829925537,0.461,-1.4954723119735718,0.191,1.2351820259937085e-06,0.178,-3.28244584425217,bonafide
PA_E_0102398,spoof,17.082212448120117,0.17,16.6956729888916,0.461,23.195627212524414,0.191,1.0,0.178,15.209046161651614,spoof
PA_E_0102399,spoof,11.999796867370605,0.17,11.374845504760742,0.461,11.56905746459961,0.191,0.9962233304977417,0.178,9.670786973714828,spoof
PA_E_0102400,spoof,5.135520935058594,0.17,8.721136093139648,0.461,6.660444736480713,0.191,0.9848857522010803,0.178,6.340936906456948,spoof
PA_E_0102401,spoof,12.298507690429688,0.17,12.93253231048584,0.461,17.369888305664062,0.191,1.0,0.178,11.548292368888855,spoof
PA_E_0102402,spoof,11.789064407348633,0.17,15.098273277282715,0.461,11.549659729003906,0.191,1.0,0.178,11.348429938316347,spoof
PA_E_0102403,bonafide,-7.117621421813965,0.17,-6.477713584899902,0.461,-6.999061584472656,0.191,1.11087501863949e-06,0.178,-5.533042169245753,bonafide
PA_E_0102404,spoof,16.34572982788086,0.17,12.922775268554688,0.461,19.60272979736328,0.191,1.0,0.178,12.658294860839845,spoof
PA_E_0102405,spoof,16.288408279418945,0.17,11.485931396484375,0.461,20.37638282775879,0.191,1.0,0.178,12.133932901382448,spoof
PA_E_0102406,spoof,11.067530632019043,0.17,14.84554672241211,0.461,23.204938888549805,0.191,1.0,0.178,13.335420574188234,spoof
PA_E_0102407,spoof,15.143829345703125,0.17,13.296902656555176,0.461,23.983251571655273,0.191,1.0,0.178,13.463124163627626,spoof
PA_E_0102408,spoof,8.847726821899414,0.17,9.529160499572754,0.461,11.303306579589844,0.191,0.9999995231628418,0.178,8.233988021850585,spoof
PA_E_0102409,spoof,13.67082405090332,0.17,9.145570755004883,0.461,18.988874435424805,0.191,1.0,0.178,10.345023223876954,spoof
PA_E_0102410,spoof,11.874873161315918,0.17,13.176839828491211,0.461,17.853010177612305,0.191,1.0,0.178,11.681176542282106,spoof
PA_E_0102411,spoof,12.460803985595703,0.17,8.457157135009766,0.461,11.141006469726562,0.191,1.0,0.178,8.323018352508546,spoof
PA_E_0102412,spoof,10.391570091247559,0.17,-0.5414829254150391,0.461,5.3228583335876465,0.191,0.8863599300384521,0.178,2.691381296157837,spoof
PA_E_0102413,spoof,12.512167930603027,0.17,8.758588790893555,0.461,8.826530456542969,0.191,1.0,0.178,8.028645298004152,spoof
PA_E_0102414,spoof,15.0072660446167,0.17,16.70380210876465,0.461,24.346784591674805,0.191,1.0,0.178,15.07992385673523,spoof
PA_E_0102415,spoof,10.896474838256836,0.17,17.78632354736328,0.461,22.847013473510742,0.191,1.0,0.178,14.593675451278688,spoof
PA_E_0102416,bonafide,-6.632010459899902,0.17,-7.169430732727051,0.461,-6.223093032836914,0.191,3.6388986046631544e-08,0.178,-5.621160108764765,bonafide
PA_E_0102417,spoof,9.384493827819824,0.17,12.842864036560059,0.461,13.008822441101074,0.191,1.0,0.178,10.178609357833864,spoof
PA_E_0102418,spoof,8.369921684265137,0.17,6.589071273803711,0.461,7.148996829986572,0.191,0.999994158744812,0.178,6.0039058983325955,spoof
PA_E_0102419,spoof,-0.31194281578063965,0.17,9.584366798400879,0.461,20.681556701660156,0.191,1.0,0.178,8.493540145397187,spoof
PA_E_0102420,spoof,12.2579345703125,0.17,11.99819564819336,0.461,18.032562255859375,0.191,1.0,0.178,11.237236461639405,spoof
PA_E_0102421,spoof,12.743468284606934,0.17,17.135879516601562,0.461,23.372243881225586,0.191,1.0,0.178,14.708128646850586,spoof
PA_E_0102422,bonafide,-7.296782493591309,0.17,-6.704430103302002,0.461,-6.503210544586182,0.191,4.182920747552998e-06,0.178,-5.573307770988814,bonafide
PA_E_0102423,spoof,12.614786148071289,0.17,11.999828338623047,0.461,14.426726341247559,0.191,1.0,0.178,10.60993924045563,spoof
PA_E_0102424,spoof,10.338275909423828,0.17,8.66236686706543,0.461,12.416153907775879,0.191,0.9999997615814209,0.178,8.3003433842659,spoof
PA_E_0102425,spoof,12.381813049316406,0.17,9.688319206237793,0.461,17.285741806030273,0.191,1.0,0.178,10.050800057411195,spoof
PA_E_0102426,spoof,16.492053985595703,0.17,15.991225242614746,0.461,17.168527603149414,0.191,1.0,0.178,13.632792786598207,spoof
PA_E_0102427,spoof,8.506163597106934,0.17,19.029977798461914,0.461,17.258739471435547,0.191,1.0,0.178,13.693286815643312,spoof
PA_E_0102428,spoof,18.568317413330078,0.17,18.20454978942871,0.461,24.339855194091797,0.191,1.0,0.178,16.375823755264282,spoof
PA_E_0102429,spoof,7.1874260902404785,0.17,11.094588279724121,0.461,17.562366485595703,0.191,1.0,0.178,9.868879631042482,spoof
PA_E_0102430,spoof,11.954326629638672,0.17,14.883309364318848,0.461,16.27235221862793,0.191,1.0,0.178,12.179460417747498,spoof
PA_E_0102431,spoof,16.80879020690918,0.17,9.743403434753418,0.461,16.000816345214844,0.191,0.9999921321868896,0.178,10.583357840061188,spoof
PA_E_0102432,spoof,18.076677322387695,0.17,14.87299919128418,0.461,12.184568405151367,0.191,1.0,0.178,12.434740337371828,spoof
PA_E_0102433,spoof,15.124049186706543,0.17,12.731223106384277,0.461,12.94744873046875,0.191,1.0,0.178,11.091144921302797,spoof
PA_E_0102434,spoof,8.093072891235352,0.17,18.62598419189453,0.461,16.96207618713379,0.191,1.0,0.178,13.380157655715944,spoof
PA_E_0102435,spoof,22.622966766357422,0.17,18.33637237548828,0.461,24.095186233520508,0.191,1.0,0.178,17.079152585983277,spoof
PA_E_0102436,bonafide,-3.6080660820007324,0.17,-5.11329984664917,0.461,-5.250412940979004,0.191,1.767671164998319e-06,0.178,-3.973431020326914,bonafide
PA_E_0102437,spoof,12.978858947753906,0.17,12.129328727722168,0.461,14.46211051940918,0.191,1.0,0.178,10.738289673805237,spoof
PA_E_0102438,spoof,14.22719955444336,0.17,13.587656021118164,0.461,19.794708251953125,0.191,1.0,0.178,12.641322626113892,spoof
PA_E_0102439,spoof,16.298227310180664,0.17,16.84729766845703,0.461,22.58247947692871,0.191,1.0,0.178,15.02855644798279,spoof
PA_E_0102440,spoof,7.494748115539551,0.17,14.805343627929688,0.461,16.78496742248535,0.191,1.0,0.178,11.483299369812013,spoof
PA_E_0102441,spoof,14.896479606628418,0.17,13.81730842590332,0.461,14.752018928527832,0.191,1.0,0.178,11.89781633281708,spoof
PA_E_0102442,spoof,14.404557228088379,0.17,12.210882186889648,0.461,20.525419235229492,0.191,1.0,0.178,12.176346490859986,spoof
PA_E_0102443,spoof,11.88990306854248,0.17,12.16114330291748,0.461,15.754095077514648,0.191,1.0,0.178,10.814602744102478,spoof
PA_E_0102444,spoof,10.375822067260742,0.17,11.017537117004395,0.461,12.438858032226562,0.191,1.0,0.178,9.396796246528627,spoof
PA_E_0102445,spoof,16.03078269958496,0.17,13.315367698669434,0.461,16.69809341430664,0.191,1.0,0.178,12.230953410148622,spoof
PA_E_0102446,spoof,7.9287261962890625,0.17,12.38811206817627,0.461,16.215614318847656,0.191,1.0,0.178,10.333985451698304,spoof
PA_E_0102447,spoof,-0.29479414224624634,0.17,1.1706591844558716,0.461,7.8547797203063965,0.191,0.9999463558197021,0.178,2.1678122577667236,spoof
PA_E_0102448,spoof,8.157594680786133,0.17,2.9454903602600098,0.461,11.850724220275879,0.191,1.0,0.178,5.1861504778862,spoof
PA_E_0102449,spoof,10.073368072509766,0.17,11.512798309326172,0.461,9.925485610961914,0.191,0.9999979734420776,0.178,9.09363998389244,spoof
PA_E_0102450,spoof,10.784296989440918,0.17,10.845600128173828,0.461,13.361623764038086,0.191,1.0,0.178,9.563222286224367,spoof
PA_E_0102451,spoof,12.324292182922363,0.17,17.924272537231445,0.461,24.5413761138916,0.191,1.0,0.178,15.223622148513794,spoof
PA_E_0102452,spoof,15.656706809997559,0.17,7.097566604614258,0.461,14.610886573791504,0.191,0.9999998807907104,0.178,8.902297676801682,spoof
PA_E_0102453,spoof,13.23401165008545,0.17,14.98554515838623,0.461,11.24625015258789,0.191,1.0,0.178,11.484152077674867,spoof
PA_E_0102454,spoof,13.233380317687988,0.17,12.481528282165527,0.461,21.057174682617188,0.191,1.0,0.178,12.20357955646515,spoof
PA_E_0102456,spoof,7.565700531005859,0.17,7.4812846183776855,0.461,10.46684455871582,0.191,1.0,0.178,6.912208610057831,spoof
PA_E_0102457,spoof,16.64940071105957,0.17,18.748781204223633,0.461,19.57229995727539,0.191,1.0,0.178,15.389895547866821,spoof
PA_E_0102458,spoof,13.346153259277344,0.17,12.623210906982422,0.461,13.970285415649414,0.191,1.0,0.178,10.934470796585083,spoof
PA_E_0102459,bonafide,4.923779010772705,0.17,1.1432725191116333,0.461,3.2870371341705322,0.191,0.8800650835037231,0.178,2.1485667406320577,spoof
PA_E_0102460,spoof,20.578460693359375,0.17,10.37990665435791,0.461,15.628463745117188,0.191,1.0,0.178,11.446511860847474,spoof
PA_E_0102461,bonafide,-3.439415454864502,0.17,-5.4741621017456055,0.461,-4.905106067657471,0.191,0.00010239930998068303,0.178,-4.04514638807709,bonafide
PA_E_0102462,bonafide,-7.328493118286133,0.17,-5.577197551727295,0.461,-7.226723670959473,0.191,8.379812468928272e-12,0.178,-5.197236122606694,bonafide
PA_E_0102463,bonafide,-5.237149715423584,0.17,-1.0486009120941162,0.461,-2.847376585006714,0.191,0.0040962956845760345,0.178,-1.9168402592018245,bonafide
PA_E_0102464,spoof,16.823667526245117,0.17,7.6532721519470215,0.461,9.965537071228027,0.191,1.0,0.178,8.469599522113802,spoof
PA_E_0102465,spoof,9.044632911682129,0.17,12.858641624450684,0.461,15.333402633666992,0.191,1.0,0.178,10.572101286888124,spoof
PA_E_0102466,spoof,6.143697261810303,0.17,7.85334587097168,0.461,9.379252433776855,0.191,0.9999998807907104,0.178,6.6342581746578215,spoof
PA_E_0102467,spoof,10.051337242126465,0.17,8.189797401428223,0.461,11.955924034118652,0.191,1.0,0.178,7.945805423736573,spoof
PA_E_0102468,spoof,12.08225154876709,0.17,14.440531730651855,0.461,17.78883934020996,0.191,1.0,0.178,12.286736205101015,spoof
PA_E_0102469,spoof,6.543474197387695,0.17,9.148199081420898,0.461,15.94498348236084,0.191,1.0,0.178,8.553202235221864,spoof
PA_E_0102470,spoof,13.538853645324707,0.17,11.774651527404785,0.461,16.48171043395996,0.191,1.0,0.178,11.055726166725158,spoof
PA_E_0102471,spoof,14.374468803405762,0.17,15.405946731567383,0.461,17.259206771850586,0.191,1.0,0.178,13.020309633255005,spoof
PA_E_0102472,spoof,14.6970853805542,0.17,2.3948941230773926,0.461,6.37086296081543,0.191,0.9999995231628418,0.178,4.997385446071625,spoof
PA_E_0102473,spoof,5.231866836547852,0.17,6.003409385681152,0.461,6.468844890594482,0.191,1.0,0.178,5.0705384631156925,spoof
PA_E_0102474,spoof,12.995478630065918,0.17,14.472577095031738,0.461,30.81732940673828,0.191,1.0,0.178,14.94519932460785,spoof
PA_E_0102476,spoof,14.212300300598145,0.17,13.659759521484375,0.461,23.106779098510742,0.191,1.0,0.178,13.304634998321534,spoof
PA_E_0102477,spoof,11.422624588012695,0.17,10.330842018127441,0.461,10.483667373657227,0.191,1.0,0.178,8.884744818687441,spoof
PA_E_0102478,spoof,7.530454635620117,0.17,13.545988082885742,0.461,15.783257484436035,0.191,1.0,0.178,10.717479973793033,spoof
PA_E_0102479,spoof,10.38676643371582,0.17,11.73314094543457,0.461,19.448747634887695,0.191,1.0,0.178,11.067439067840578,spoof
PA_E_0102480,spoof,12.413908004760742,0.17,13.805209159851074,0.461,14.088025093078613,0.191,1.0,0.178,11.343378576278688,spoof
PA_E_0102481,spoof,13.594949722290039,0.17,16.40003204345703,0.461,25.658857345581055,0.191,1.0,0.178,14.950397977828981,spoof
PA_E_0102482,spoof,11.90367603302002,0.17,10.729305267333984,0.461,9.232137680053711,0.191,0.9999349117279053,0.178,8.911161365032196,spoof
PA_E_0102483,spoof,15.283007621765137,0.17,13.504678726196289,0.461,14.236955642700195,0.191,1.0,0.178,11.721026716232302,spoof
PA_E_0102484,spoof,9.228948593139648,0.17,15.410778999328613,0.461,18.891653060913086,0.191,1.0,0.178,12.459596114158632,spoof
PA_E_0102485,spoof,11.607358932495117,0.17,12.71552848815918,0.461,15.082636833190918,0.191,1.0,0.178,10.893893286705019,spoof
PA_E_0102486,spoof,14.946779251098633,0.17,14.156957626342773,0.461,17.430315017700195,0.191,1.0,0.178,12.574500106811524,spoof
PA_E_0102487,spoof,13.911893844604492,0.17,11.831613540649414,0.461,18.70458984375,0.191,1.0,0.178,11.569972455978395,spoof
PA_E_0102488,spoof,14.141769409179688,0.17,14.243311882019043,0.461,20.6497802734375,0.191,1.0,0.178,13.092375609397891,spoof
PA_E_0102489,spoof,10.645503997802734,0.17,12.981245994567871,0.461,22.091341018676758,0.191,1.0,0.178,12.191536217689515,spoof
PA_E_0102490,spoof,13.133402824401855,0.17,15.652356147766113,0.461,14.606308937072754,0.191,1.0,0.178,12.41621967124939,spoof
PA_E_0102491,bonafide,-6.96552038192749,0.17,-6.177066326141357,0.461,-8.43291187286377,0.191,2.8206394997454254e-09,0.178,-5.642452208493745,bonafide
PA_E_0102492,spoof,19.133066177368164,0.17,16.025468826293945,0.461,21.70554542541504,0.191,1.0,0.178,14.964121555328372,spoof
PA_E_0102493,spoof,20.27090835571289,0.17,12.190526008605957,0.461,13.128169059753418,0.191,1.0,0.178,11.75136720085144,spoof
PA_E_0102494,spoof,10.414548873901367,0.17,13.670685768127441,0.461,19.95952796936035,0.191,1.0,0.178,12.062929289817811,spoof
PA_E_0102495,spoof,8.103228569030762,0.17,11.019619941711426,0.461,14.596912384033203,0.191,1.0,0.178,9.42360391521454,spoof
PA_E_0102496,spoof,16.37906837463379,0.17,8.249141693115234,0.461,13.027263641357422,0.191,1.0,0.178,9.253503299713135,spoof
PA_E_0102497,spoof,11.429038047790527,0.17,7.717932224273682,0.461,11.93674087524414,0.191,0.9997705817222595,0.178,7.958779894232751,spoof
PA_E_0102498,spoof,8.838618278503418,0.17,13.6107177734375,0.461,14.171510696411133,0.191,1.0,0.178,10.661864543914795,spoof
PA_E_0102499,spoof,12.652910232543945,0.17,14.434205055236816,0.461,20.703876495361328,0.191,1.0,0.178,12.937603680610659,spoof
PA_E_0102500,spoof,8.631159782409668,0.17,16.67599868774414,0.461,14.221863746643066,0.191,1.0,0.178,12.049308533668519,spoof
PA_E_0102501,spoof,12.20617389678955,0.17,15.538602828979492,0.461,14.206781387329102,0.191,1.0,0.178,12.129840711593628,spoof
PA_E_0102502,spoof,8.45134162902832,0.17,10.907759666442871,0.461,13.072179794311523,0.191,1.0,0.178,9.13999162387848,spoof
PA_E_0102503,spoof,13.015902519226074,0.17,11.593287467956543,0.461,15.252984046936035,0.191,0.9999998807907104,0.178,10.648528882741928,spoof
PA_E_0102504,bonafide,-6.296422481536865,0.17,-7.128026485443115,0.461,-4.763635635375977,0.191,1.904172677313909e-06,0.178,-5.266266099064618,bonafide
PA_E_0102505,spoof,16.050907135009766,0.17,14.096595764160156,0.461,25.965621948242188,0.191,1.0,0.178,14.36461865234375,spoof
PA_E_0102506,spoof,11.807455062866211,0.17,12.952953338623047,0.461,21.647512435913086,0.191,1.0,0.178,12.291253725051881,spoof
PA_E_0102507,spoof,14.261408805847168,0.17,16.642274856567383,0.461,19.825258255004883,0.191,1.0,0.178,14.061152532577516,spoof
PA_E_0102508,spoof,3.101168394088745,0.17,11.061066627502441,0.461,13.280216217041016,0.191,0.9498079419136047,0.178,8.331937453389168,spoof
PA_E_0102509,spoof,7.917757987976074,0.17,10.693207740783691,0.461,10.45878791809082,0.191,1.0,0.178,8.451216118812562,spoof
PA_E_0102510,bonafide,-5.52170467376709,0.17,-6.213257789611816,0.461,-6.046470642089844,0.191,0.00013429253885988146,0.178,-4.9578536241186955,bonafide
PA_E_0102511,spoof,15.055167198181152,0.17,16.84394073486328,0.461,14.134840965270996,0.191,1.0,0.178,13.20218972682953,spoof
PA_E_0102512,spoof,8.427019119262695,0.17,8.66987419128418,0.461,16.16948127746582,0.191,0.9998114705085754,0.178,8.695742618203163,spoof
PA_E_0102513,spoof,9.97854232788086,0.17,11.098917007446289,0.461,12.881616592407227,0.191,1.0,0.178,9.451341705322267,spoof
PA_E_0102514,bonafide,-5.342166423797607,0.17,-3.158323287963867,0.461,-5.504218578338623,0.191,0.917999804019928,0.178,-3.252057111144066,bonafide
PA_E_0102515,spoof,9.066971778869629,0.17,12.395028114318848,0.461,14.813972473144531,0.191,1.0,0.178,10.262961905479433,spoof
PA_E_0102516,spoof,8.206121444702148,0.17,7.948622703552246,0.461,9.12483024597168,0.191,0.9999979734420776,0.178,6.980197928190231,spoof
PA_E_0102518,spoof,14.96454906463623,0.17,11.993260383605957,0.461,14.032431602478027,0.191,0.9999995231628418,0.178,10.931060729026795,spoof
PA_E_0102519,spoof,11.302484512329102,0.17,6.314028263092041,0.461,14.257841110229492,0.191,0.9999997615814209,0.178,7.733437005996704,spoof
PA_E_0102520,spoof,8.84465503692627,0.17,13.749530792236328,0.461,16.201265335083008,0.191,1.0,0.178,11.11456673049927,spoof
PA_E_0102521,spoof,11.462395668029785,0.17,1.5454177856445312,0.461,5.95171594619751,0.191,0.9803122282028198,0.178,3.9723181850910185,spoof
PA_E_0102522,spoof,9.812335014343262,0.17,9.207466125488281,0.461,9.199175834655762,0.191,1.0,0.178,7.847781420707704,spoof
PA_E_0102523,spoof,10.315991401672363,0.17,12.952738761901855,0.461,11.240406036376953,0.191,1.0,0.178,10.049848660469056,spoof
PA_E_0102524,spoof,21.10017204284668,0.17,13.14895248413086,0.461,17.05634880065918,0.191,1.0,0.178,13.084458963394166,spoof
PA_E_0102525,spoof,11.883715629577637,0.17,12.488393783569336,0.461,24.86795425415039,0.191,1.0,0.178,12.705160453796388,spoof
PA_E_0102526,spoof,4.76045560836792,0.17,7.772702217102051,0.461,2.2690773010253906,0.191,1.0,0.178,5.003886940002442,spoof
PA_E_0102527,bonafide,-5.6077561378479,0.17,-7.214748382568359,0.461,-7.599903583526611,0.191,2.0824936441954378e-08,0.178,-5.730899128544901,bonafide
PA_E_0102528,spoof,10.691110610961914,0.17,14.362629890441895,0.461,15.448081016540527,0.191,1.0,0.178,11.56724465751648,spoof
PA_E_0102529,spoof,10.674699783325195,0.17,9.901468276977539,0.461,17.882566452026367,0.191,1.0,0.178,9.972846031188967,spoof
PA_E_0102530,spoof,11.285723686218262,0.17,11.483590126037598,0.461,16.45698356628418,0.191,1.0,0.178,10.533791935920718,spoof
PA_E_0102531,spoof,4.120460033416748,0.17,15.217143058776855,0.461,14.163317680358887,0.191,1.0,0.178,10.598774832725525,spoof
PA_E_0102532,spoof,14.74542236328125,0.17,-3.378758430480957,0.461,0.07600542902946472,0.191,0.999990701675415,0.178,1.141629547148943,bonafide
PA_E_0102533,spoof,13.995688438415527,0.17,13.062037467956543,0.461,10.84417724609375,0.191,1.0,0.178,10.650104161262513,spoof
PA_E_0102534,spoof,10.61508846282959,0.17,12.100547790527344,0.461,15.972177505493164,0.191,1.0,0.178,10.611603473663331,spoof
PA_E_0102535,spoof,9.92276382446289,0.17,14.082122802734375,0.461,15.833938598632812,0.191,0.9999992847442627,0.178,11.381010607242585,spoof
PA_E_0102536,spoof,4.934865474700928,0.17,7.887924671173096,0.461,9.73779296875,0.191,0.9999852180480957,0.178,6.513176229953767,spoof
PA_E_0102537,spoof,13.593042373657227,0.17,11.744428634643555,0.461,12.897871017456055,0.191,1.0,0.178,10.366492168426515,spoof
PA_E_0102538,bonafide,-6.13496208190918,0.17,-6.1309051513671875,0.461,-6.081449508666992,0.191,1.2131667062931228e-05,0.178,-5.0308455254234925,bonafide
PA_E_0102539,spoof,10.099275588989258,0.17,13.671550750732422,0.461,25.504228591918945,0.191,1.0,0.178,13.068769407272342,spoof
PA_E_0102540,spoof,15.421989440917969,0.17,13.796433448791504,0.461,17.637935638427734,0.191,1.0,0.178,12.528739731788637,spoof
PA_E_0102541,bonafide,-5.036643981933594,0.17,-3.5619304180145264,0.461,-6.183640003204346,0.191,7.800376238265017e-07,0.178,-3.6793545013987408,bonafide
PA_E_0102542,spoof,6.889308929443359,0.17,12.535906791687012,0.461,20.393142700195312,0.191,0.9973815083503723,0.178,11.022859713196754,spoof
PA_E_0102543,bonafide,-4.595154762268066,0.17,-6.756800651550293,0.461,-6.804764270782471,0.191,1.421727574779652e-06,0.178,-5.1957711326022,bonafide
PA_E_0102544,spoof,10.353404998779297,0.17,12.013717651367188,0.461,14.36347484588623,0.191,1.0,0.178,10.219826382637025,spoof
PA_E_0102545,spoof,9.236706733703613,0.17,8.746698379516602,0.461,12.842835426330566,0.191,0.9999992847442627,0.178,8.233449536800386,spoof
PA_E_0102546,bonafide,-4.773441314697266,0.17,-6.579696178436279,0.461,-4.716561794281006,0.191,1.8713159079197794e-05,0.178,-4.745584933523017,bonafide
PA_E_0102547,spoof,15.61545181274414,0.17,14.128755569458008,0.461,15.915055274963379,0.191,1.0,0.178,12.385758683204653,spoof
PA_E_0102548,bonafide,-3.666447877883911,0.17,-6.049746036529541,0.461,-1.8368719816207886,0.191,0.0001945085678016767,0.178,-3.7630369880448855,bonafide
PA_E_0102550,spoof,7.917888164520264,0.17,15.839512825012207,0.461,15.711274147033691,0.191,1.0,0.178,11.826909762382508,spoof
PA_E_0102551,bonafide,-4.337309837341309,0.17,-6.047149181365967,0.461,-6.335992813110352,0.191,0.0006933609838597476,0.178,-4.735129654006684,bonafide
PA_E_0102552,spoof,15.276124954223633,0.17,9.127564430236816,0.461,17.769590377807617,0.191,1.0,0.178,10.376740206718447,spoof
PA_E_0102553,spoof,9.193785667419434,0.17,10.526901245117188,0.461,10.763031005859375,0.191,1.0,0.178,8.649583959579468,spoof
PA_E_0102554,spoof,15.576605796813965,0.17,10.466100692749023,0.461,15.092345237731934,0.191,1.0,0.178,10.533533345222473,spoof
PA_E_0102555,spoof,12.477800369262695,0.17,12.803757667541504,0.461,13.209169387817383,0.191,1.0,0.178,10.724709700584413,spoof
PA_E_0102556,spoof,9.76223373413086,0.17,12.58124828338623,0.461,16.881824493408203,0.191,1.0,0.178,10.861963671684267,spoof
PA_E_0102557,spoof,9.371481895446777,0.17,9.07929515838623,0.461,16.757526397705078,0.191,1.0,0.178,9.157394532203675,spoof
PA_E_0102558,spoof,12.582734107971191,0.17,12.70274543762207,0.461,15.487151145935059,0.191,0.9999996423721313,0.178,11.131076250314713,spoof
PA_E_0102559,spoof,9.830451011657715,0.17,14.407851219177246,0.461,23.639524459838867,0.191,1.0,0.178,13.006345255851747,spoof
PA_E_0102560,spoof,3.887247323989868,0.17,14.448055267333984,0.461,11.747355461120605,0.191,1.0,0.178,9.743130416393281,spoof
PA_E_0102561,spoof,13.788619995117188,0.17,9.173029899597168,0.461,6.0048627853393555,0.191,1.0,0.178,7.897760974884033,spoof
PA_E_0102562,spoof,14.93742561340332,0.17,12.944003105163574,0.461,17.984882354736328,0.191,1.0,0.178,12.119660315513611,spoof
PA_E_0102563,spoof,11.611494064331055,0.17,14.063366889953613,0.461,19.918916702270508,0.191,1.0,0.178,12.439679217338565,spoof
PA_E_0102564,spoof,13.111696243286133,0.17,17.649539947509766,0.461,19.416044235229492,0.191,1.0,0.178,14.251890726089478,spoof
PA_E_0102565,spoof,10.311156272888184,0.17,15.309272766113281,0.461,8.908103942871094,0.191,1.0,0.178,10.689919164657594,spoof
PA_E_0102566,spoof,18.645124435424805,0.17,14.995506286621094,0.461,21.254302978515625,0.191,1.0,0.178,14.320171421051025,spoof
PA_E_0102567,spoof,13.773406982421875,0.17,12.78842830657959,0.461,14.717269897460938,0.191,1.0,0.178,11.22594318675995,spoof
PA_E_0102568,bonafide,-7.10574197769165,0.17,-5.652368545532227,0.461,-6.730072975158691,0.191,2.040048002527328e-06,0.178,-5.099161610824703,bonafide
PA_E_0102569,spoof,4.949739933013916,0.17,10.869266510009766,0.461,12.835351943969727,0.191,0.9999991655349731,0.178,8.48173972249031,spoof
PA_E_0102570,spoof,7.884392261505127,0.17,14.487784385681152,0.461,15.145994186401367,0.191,1.0,0.178,11.090100175857543,spoof
PA_E_0102571,spoof,15.41622257232666,0.17,12.632217407226562,0.461,18.115386962890625,0.191,1.0,0.178,12.082248971939087,spoof
PA_E_0102572,spoof,13.23036003112793,0.17,15.489962577819824,0.461,18.68711280822754,0.191,1.0,0.178,13.137272500038149,spoof
PA_E_0102573,spoof,19.22173500061035,0.17,18.299999237060547,0.461,19.664222717285156,0.191,1.0,0.178,15.637861137390138,spoof
PA_E_0102574,bonafide,-7.7635908126831055,0.17,-5.65436315536499,0.461,-6.106503963470459,0.191,2.0903726181131788e-05,0.178,-5.092810388938986,bonafide
PA_E_0102575,spoof,10.95198917388916,0.17,7.470937252044678,0.461,15.119664192199707,0.191,0.9970144033432007,0.178,8.371264657258989,spoof
PA_E_0102576,spoof,14.57763957977295,0.17,14.150405883789062,0.461,17.427806854248047,0.191,1.0,0.178,12.508246950149537,spoof
PA_E_0102577,spoof,12.333569526672363,0.17,16.05084800720215,0.461,28.771892547607422,0.191,1.0,0.178,15.169579227447512,spoof
PA_E_0102578,spoof,12.406549453735352,0.17,11.279510498046875,0.461,16.14125633239746,0.191,1.0,0.178,10.569947706222536,spoof
PA_E_0102579,spoof,14.171917915344238,0.17,12.599491119384766,0.461,18.038700103759766,0.191,1.0,0.178,11.840983171463014,spoof
PA_E_0102580,spoof,3.4534389972686768,0.17,6.280993938446045,0.461,8.044930458068848,0.191,0.9999996423721313,0.178,5.197204488992691,spoof
PA_E_0102581,spoof,12.264195442199707,0.17,13.131443977355957,0.461,21.80318260192871,0.191,1.0,0.178,12.480916775703431,spoof
PA_E_0102582,spoof,12.572066307067871,0.17,12.154594421386719,0.461,11.782959938049316,0.191,1.0,0.178,10.169064648628236,spoof
PA_E_0102583,spoof,16.200031280517578,0.17,13.31476879119873,0.461,26.673913955688477,0.191,1.0,0.178,14.164831295967103,spoof
PA_E_0102584,spoof,17.521028518676758,0.17,15.468201637268066,0.461,18.95009994506836,0.191,1.0,0.178,13.906884892463685,spoof
PA_E_0102585,spoof,10.627642631530762,0.17,11.407628059387207,0.461,8.3534574508667,0.191,0.9999998807907104,0.178,8.839126134634018,spoof
PA_E_0102586,spoof,6.1627912521362305,0.17,3.1864676475524902,0.461,7.824974060058594,0.191,0.993885338306427,0.178,4.188117734074592,spoof
PA_E_0102587,spoof,19.99529457092285,0.17,6.257256031036377,0.461,15.095548629760742,0.191,1.0,0.178,9.345044895648957,spoof
PA_E_0102588,spoof,10.90588092803955,0.17,7.8525166511535645,0.461,21.77031135559082,0.191,0.9999998807907104,0.178,9.810139381647112,spoof
PA_E_0102589,spoof,16.069787979125977,0.17,13.732938766479492,0.461,14.853605270385742,0.191,1.0,0.178,12.07778733444214,spoof
PA_E_0102590,spoof,15.266026496887207,0.17,13.600666999816895,0.461,10.989400863647461,0.191,1.0,0.178,11.142107556343081,spoof
PA_E_0102591,spoof,13.296758651733398,0.17,14.78388786315918,0.461,11.551175117492676,0.191,1.0,0.178,11.460095723152163,spoof
PA_E_0102592,spoof,15.365138053894043,0.17,12.595235824584961,0.461,19.314556121826172,0.191,1.0,0.178,12.285557403564455,spoof
